x,y
2966.5000000000,0.1875694350
2966.0000000000,0.2291677306
2965.5000000000,0.3092844446
2965.0000000000,0.4824420768
2964.5000000000,0.7963947320
2964.0000000000,0.9821627631
2963.5000000000,0.9759176004
2963.0000000000,0.7812439073
2962.5000000000,0.6314186597
2962.0000000000,0.8080028505
2961.5000000000,0.9415002682
2961.0000000000,0.5970896907
2960.5000000000,0.3236688148
2960.0000000000,0.2223652548
2959.5000000000,0.1802031173
2959.0000000000,0.1585923765
2958.5000000000,0.1454018931
2958.0000000000,0.1364808310
2957.5000000000,0.1301853994
2957.0000000000,0.1259903597
2956.5000000000,0.1228666303
2956.0000000000,0.1204907733
2955.5000000000,0.1186707129
2955.0000000000,0.1177026704
2954.5000000000,0.1170985781
2954.0000000000,0.1166158203
2953.5000000000,0.1173401289
2953.0000000000,0.1181259623
2952.5000000000,0.1192766764
2952.0000000000,0.1210380639
2951.5000000000,0.1237833845
2951.0000000000,0.1271590243
2950.5000000000,0.1319228756
2950.0000000000,0.1380512110
2949.5000000000,0.1469360775
2949.0000000000,0.1601669291
2948.5000000000,0.1793836021
2948.0000000000,0.2104760106
2947.5000000000,0.2655038751
2947.0000000000,0.3723201315
2946.5000000000,0.5935343349
2946.0000000000,0.8965304169
2945.5000000000,0.9925197817
2945.0000000000,0.9573143609
2944.5000000000,0.7611488069
2944.0000000000,0.7010248534
2943.5000000000,0.9109871880
2943.0000000000,0.8937433103
2942.5000000000,0.5118797590
2942.0000000000,0.2948673650
2941.5000000000,0.2128754586
2941.0000000000,0.1763221262
2940.5000000000,0.1566310155
2940.0000000000,0.1438723222
2939.5000000000,0.1354157352
2939.0000000000,0.1293807270
2938.5000000000,0.1250696227
2938.0000000000,0.1214641418
2937.5000000000,0.1190948115
2937.0000000000,0.1177631191
2936.5000000000,0.1163143291
2936.0000000000,0.1155312875
2935.5000000000,0.1149898870
2935.0000000000,0.1152905939
2934.5000000000,0.1152905939
2934.0000000000,0.1160130166
2933.5000000000,0.1174609474
2933.0000000000,0.1189736044
2932.5000000000,0.1213423688
2932.0000000000,0.1245179794
2931.5000000000,0.1287626133
2931.0000000000,0.1342904125
2930.5000000000,0.1420302066
2930.0000000000,0.1533139614
2929.5000000000,0.1698519203
2929.0000000000,0.1957482060
2928.5000000000,0.2415074493
2928.0000000000,0.3316144246
2927.5000000000,0.5292276991
2927.0000000000,0.8523889175
2926.5000000000,0.9908349651
2926.0000000000,0.9467171927
2925.5000000000,0.7123777344
2925.0000000000,0.6450416595
2924.5000000000,0.8797618697
2924.0000000000,0.8570223616
2923.5000000000,0.4653963470
2923.0000000000,0.2695613765
2922.5000000000,0.1994968457
2922.0000000000,0.1683806854
2921.5000000000,0.1516312028
2921.0000000000,0.1408901709
2920.5000000000,0.1336039388
2920.0000000000,0.1286390807
2919.5000000000,0.1252536368
2919.0000000000,0.1223173698
2918.5000000000,0.1205515543
2918.0000000000,0.1189130117
2917.5000000000,0.1176422289
2917.0000000000,0.1168571419
2916.5000000000,0.1163143291
2916.0000000000,0.1154711034
2915.5000000000,0.1144490622
2915.0000000000,0.1136089205
2914.5000000000,0.1136688846
2914.0000000000,0.1134290706
2913.5000000000,0.1133092059
2913.0000000000,0.1136089205
2912.5000000000,0.1142088801
2912.0000000000,0.1153507566
2911.5000000000,0.1174609474
2911.0000000000,0.1209163928
2910.5000000000,0.1261747073
2910.0000000000,0.1341031005
2909.5000000000,0.1463602159
2909.0000000000,0.1685810579
2908.5000000000,0.2120743843
2908.0000000000,0.3143306619
2907.5000000000,0.5798561545
2907.0000000000,0.9318230074
2906.5000000000,0.9342251166
2906.0000000000,0.5935343349
2905.5000000000,0.4345035511
2905.0000000000,0.6543306787
2904.5000000000,0.8179626645
2904.0000000000,0.3950572541
2903.5000000000,0.2080156341
2903.0000000000,0.1535733421
2902.5000000000,0.1317985732
2902.0000000000,0.1206123426
2901.5000000000,0.1139088119
2901.0000000000,0.1095478556
2900.5000000000,0.1062276249
2900.0000000000,0.1036339920
2899.5000000000,0.1011705280
2899.0000000000,0.0994181870
2898.5000000000,0.0980206479
2898.0000000000,0.0969169796
2897.5000000000,0.0962211577
2897.0000000000,0.0958157008
2896.5000000000,0.0950635658
2896.0000000000,0.0941970974
2895.5000000000,0.0936779240
2895.0000000000,0.0933897232
2894.5000000000,0.0931592800
2894.0000000000,0.0929865161
2893.5000000000,0.0926411643
2893.0000000000,0.0924110599
2892.5000000000,0.0918937054
2892.0000000000,0.0922960468
2891.5000000000,0.0923535501
2891.0000000000,0.0913194835
2890.5000000000,0.0912047169
2890.0000000000,0.0913194835
2889.5000000000,0.0908032375
2889.0000000000,0.0906312719
2888.5000000000,0.0905166604
2888.0000000000,0.0906885873
2887.5000000000,0.0911473433
2887.0000000000,0.0906312719
2886.5000000000,0.0907459092
2886.0000000000,0.0908605723
2885.5000000000,0.0911473433
2885.0000000000,0.0916639389
2884.5000000000,0.0922960468
2884.0000000000,0.0918362540
2883.5000000000,0.0924685763
2883.0000000000,0.0919511633
2882.5000000000,0.0916065134
2882.0000000000,0.0918362540
2881.5000000000,0.0918362540
2881.0000000000,0.0918937054
2880.5000000000,0.0922385499
2880.0000000000,0.0931016855
2879.5000000000,0.0932168810
2879.0000000000,0.0935626241
2878.5000000000,0.0940239808
2878.0000000000,0.0937355838
2877.5000000000,0.0939086024
2877.0000000000,0.0952370367
2876.5000000000,0.0958157008
2876.0000000000,0.0952370367
2875.5000000000,0.0958157008
2875.0000000000,0.0974975591
2874.5000000000,0.0982533046
2874.0000000000,0.0981951304
2873.5000000000,0.0990684421
2873.0000000000,0.0987771715
2872.5000000000,0.0991849970
2872.0000000000,0.1004688670
2871.5000000000,0.1018145686
2871.0000000000,0.1036927916
2870.5000000000,0.1059322270
2870.0000000000,0.1091910782
2869.5000000000,0.1137888341
2869.0000000000,0.1209772247
2868.5000000000,0.1316121764
2868.0000000000,0.1484106926
2867.5000000000,0.1806817783
2867.0000000000,0.2507664178
2866.5000000000,0.4411956078
2866.0000000000,0.8251981447
2865.5000000000,0.9791949679
2865.0000000000,0.7000742912
2864.5000000000,0.4504125427
2864.0000000000,0.5731525707
2863.5000000000,0.8508537685
2863.0000000000,0.4620546928
2862.5000000000,0.2299208336
2862.0000000000,0.1626039542
2861.5000000000,0.1379254020
2861.0000000000,0.1253149896
2860.5000000000,0.1183680017
2860.0000000000,0.1139688113
2859.5000000000,0.1108581848
2859.0000000000,0.1078850311
2858.5000000000,0.1053419453
2858.0000000000,0.1046345103
2857.5000000000,0.1052239711
2857.0000000000,0.1039868914
2856.5000000000,0.1037515980
2856.0000000000,0.1035164133
2855.5000000000,0.1031638400
2855.0000000000,0.1042222938
2854.5000000000,0.1029876450
2854.0000000000,0.1030463699
2853.5000000000,0.1034576341
2853.0000000000,0.1042222938
2852.5000000000,0.1052829548
2852.0000000000,0.1069964634
2851.5000000000,0.1099048835
2851.0000000000,0.1112758166
2850.5000000000,0.1139088119
2850.0000000000,0.1165555077
2849.5000000000,0.1201262399
2849.0000000000,0.1238445603
2848.5000000000,0.1295044399
2848.0000000000,0.1352905763
2847.5000000000,0.1452742530
2847.0000000000,0.1614827898
2846.5000000000,0.1906995722
2846.0000000000,0.2452995761
2845.5000000000,0.3593251864
2845.0000000000,0.6176662169
2844.5000000000,0.9333229957
2844.0000000000,0.9921823716
2843.5000000000,0.8359999067
2843.0000000000,0.6317506739
2842.5000000000,0.7768073709
2842.0000000000,0.9249794700
2841.5000000000,0.5487375136
2841.0000000000,0.2890775626
2840.5000000000,0.1997098613
2840.0000000000,0.1614169159
2839.5000000000,0.1430457211
2839.0000000000,0.1332922114
2838.5000000000,0.1234776161
2838.0000000000,0.1168571419
2837.5000000000,0.1119925556
2837.0000000000,0.1086563808
2836.5000000000,0.1064049461
2836.0000000000,0.1051060243
2835.5000000000,0.1054599469
2835.0000000000,0.1032225852
2834.5000000000,0.1019317546
2834.0000000000,0.1010535172
2833.5000000000,0.1004104389
2833.0000000000,0.0996514839
2832.5000000000,0.1001183991
2832.0000000000,0.0995931497
2831.5000000000,0.0993598794
2831.0000000000,0.0988354123
2830.5000000000,0.0992432845
2830.0000000000,0.1009950220
2829.5000000000,0.1033400961
2829.0000000000,0.1038692311
2828.5000000000,0.1061685316
2828.0000000000,0.1102025983
2827.5000000000,0.1124111202
2827.0000000000,0.1167968008
2826.5000000000,0.1218905769
2826.0000000000,0.1300615208
2825.5000000000,0.1434906471
2825.0000000000,0.1637937692
2824.5000000000,0.1939193024
2824.0000000000,0.2470114035
2823.5000000000,0.3602981126
2823.0000000000,0.6099714618
2822.5000000000,0.9243887085
2822.0000000000,0.9948879401
2821.5000000000,0.8929101476
2821.0000000000,0.6901060591
2820.5000000000,0.7975436949
2820.0000000000,0.9457926622
2819.5000000000,0.6003577329
2819.0000000000,0.3135305549
2818.5000000000,0.2093890830
2818.0000000000,0.1667139768
2817.5000000000,0.1457211335
2817.0000000000,0.1310533956
2816.5000000000,0.1215250392
2816.0000000000,0.1152905939
2815.5000000000,0.1120523294
2815.0000000000,0.1071148494
2814.5000000000,0.1056960321
2814.0000000000,0.1029876450
2813.5000000000,0.1024007686
2813.0000000000,0.0997681725
2812.5000000000,0.0969169796
2812.0000000000,0.0968589580
2811.5000000000,0.0959894285
2811.0000000000,0.0950057553
2810.5000000000,0.0939662883
2810.0000000000,0.0951792065
2809.5000000000,0.0954105668
2809.0000000000,0.0940239808
2808.5000000000,0.0935626241
2808.0000000000,0.0939086024
2807.5000000000,0.0944857563
2807.0000000000,0.0950635658
2806.5000000000,0.0965109678
2806.0000000000,0.0984860677
2805.5000000000,0.1004104389
2805.0000000000,0.1032225852
2804.5000000000,0.1070556530
2804.0000000000,0.1127701642
2803.5000000000,0.1218905769
2803.0000000000,0.1298757594
2802.5000000000,0.1459766701
2802.0000000000,0.1744264659
2801.5000000000,0.2090996275
2801.0000000000,0.2877247808
2800.5000000000,0.4747007322
2800.0000000000,0.8196417605
2799.5000000000,0.9908349651
2799.0000000000,0.9226205293
2798.5000000000,0.6725332481
2798.0000000000,0.7029313237
2797.5000000000,0.9363363083
2797.0000000000,0.6370925877
2796.5000000000,0.3116685187
2796.0000000000,0.1971595434
2795.5000000000,0.1537679645
2795.0000000000,0.1327938445
2794.5000000000,0.1197619675
2794.0000000000,0.1110967895
2793.5000000000,0.1050470611
2793.0000000000,0.1011120192
2792.5000000000,0.1006441915
2792.0000000000,0.0986607100
2791.5000000000,0.0940239808
2791.0000000000,0.0917788092
2790.5000000000,0.0922960468
2790.0000000000,0.0938509230
2789.5000000000,0.0893147967
2789.0000000000,0.0879447065
2788.5000000000,0.0882868832
2788.0000000000,0.0907459092
2787.5000000000,0.0889719280
2787.0000000000,0.0873179797
2786.5000000000,0.0885722064
2786.0000000000,0.0894291376
2785.5000000000,0.0890861919
2785.0000000000,0.0882868832
2784.5000000000,0.0885151290
2784.0000000000,0.0910326155
2783.5000000000,0.0961052799
2783.0000000000,0.0943702731
2782.5000000000,0.0920660985
2782.0000000000,0.0926411643
2781.5000000000,0.0952948735
2781.0000000000,0.0995348221
2780.5000000000,0.1073517042
2780.0000000000,0.1136089205
2779.5000000000,0.1214641418
2779.0000000000,0.1314258479
2778.5000000000,0.1534436352
2778.0000000000,0.1978666833
2777.5000000000,0.2969266621
2777.0000000000,0.5589962616
2776.5000000000,0.9264593829
2776.0000000000,0.9427229747
2775.5000000000,0.6220462259
2775.0000000000,0.5130618928
2774.5000000000,0.8158119396
2774.0000000000,0.6709165026
2773.5000000000,0.2925605779
2773.0000000000,0.1728072184
2772.5000000000,0.1337910671
2772.0000000000,0.1142689150
2771.5000000000,0.1041634330
2771.0000000000,0.0979625003
2770.5000000000,0.0947168013
2770.0000000000,0.0916639389
2769.5000000000,0.0891433334
2769.0000000000,0.0874888286
2768.5000000000,0.0851021503
2768.0000000000,0.0864077534
2767.5000000000,0.0853289711
2767.0000000000,0.0822753915
2766.5000000000,0.0813178610
2766.0000000000,0.0809803389
2765.5000000000,0.0815993005
2765.0000000000,0.0834042106
2764.5000000000,0.0815993005
2764.0000000000,0.0799129944
2763.5000000000,0.0796324861
2763.0000000000,0.0793521324
2762.5000000000,0.0787358977
2762.0000000000,0.0787918882
2761.5000000000,0.0791839943
2761.0000000000,0.0798568803
2760.5000000000,0.0795203261
2760.0000000000,0.0796885754
2759.5000000000,0.0800813736
2759.0000000000,0.0808116619
2758.5000000000,0.0819372336
2758.0000000000,0.0830653017
2757.5000000000,0.0852722564
2757.0000000000,0.0888005803
2756.5000000000,0.0901729809
2756.0000000000,0.0934473503
2755.5000000000,0.0998848879
2755.0000000000,0.1112758166
2754.5000000000,0.1284538380
2754.0000000000,0.1680469065
2753.5000000000,0.2762865543
2753.0000000000,0.6176662169
2752.5000000000,0.9498111540
2752.0000000000,0.6069574913
2751.5000000000,0.3414660832
2751.0000000000,0.5067886908
2750.5000000000,0.7077289982
2750.0000000000,0.2828508876
2749.5000000000,0.1429186709
2749.0000000000,0.1087157639
2748.5000000000,0.0964529926
2748.0000000000,0.0910899762
2747.5000000000,0.0857829164
2747.0000000000,0.0825009549
2746.5000000000,0.0803621296
2746.0000000000,0.0790159118
2745.5000000000,0.0781204086
2745.0000000000,0.0773381345
2744.5000000000,0.0776732476
2744.0000000000,0.0768358786
2743.5000000000,0.0761669746
2743.0000000000,0.0772264793
2742.5000000000,0.0751652651
2742.0000000000,0.0743875193
2741.5000000000,0.0740545633
2741.0000000000,0.0738327137
2740.5000000000,0.0737218252
2740.0000000000,0.0741655244
2739.5000000000,0.0756658733
2739.0000000000,0.0747762435
2738.5000000000,0.0741100408
2738.0000000000,0.0743320115
2737.5000000000,0.0746651491
2737.0000000000,0.0739436264
2736.5000000000,0.0743320115
2736.0000000000,0.0742765097
2735.5000000000,0.0752764688
2735.0000000000,0.0760555761
2734.5000000000,0.0758328522
2734.0000000000,0.0790719331
2733.5000000000,0.0780644920
2733.0000000000,0.0776173801
2732.5000000000,0.0778408869
2732.0000000000,0.0796324861
2731.5000000000,0.0827830501
2731.0000000000,0.0860668381
2730.5000000000,0.0919511633
2730.0000000000,0.1035164133
2729.5000000000,0.1329806749
2729.0000000000,0.2516308603
2728.5000000000,0.6763257596
2728.0000000000,0.6655641661
2727.5000000000,0.2692355826
2727.0000000000,0.2356811502
2726.5000000000,0.5715272673
2726.0000000000,0.3126430208
2725.5000000000,0.1246405151
2725.0000000000,0.0925260991
2724.5000000000,0.0857829164
2724.0000000000,0.0853856921
2723.5000000000,0.0843656804
2723.0000000000,0.0843090730
2722.5000000000,0.0840827064
2722.0000000000,0.0791279606
2721.5000000000,0.0806992416
2721.0000000000,0.0833477101
2720.5000000000,0.0813178610
2720.0000000000,0.0749985051
2719.5000000000,0.0738881670
2719.0000000000,0.0753876968
2718.5000000000,0.0737772664
2718.0000000000,0.0734447096
2717.5000000000,0.0725036442
2717.0000000000,0.0723377545
2716.5000000000,0.0728909309
2716.0000000000,0.0717851790
2715.5000000000,0.0724483416
2715.0000000000,0.0712883738
2714.5000000000,0.0707369365
2714.0000000000,0.0698558785
2713.5000000000,0.0699659273
2713.0000000000,0.0717851790
2712.5000000000,0.0706818257
2712.0000000000,0.0712332032
2711.5000000000,0.0711228798
2711.0000000000,0.0701860965
2710.5000000000,0.0698008630
2710.0000000000,0.0699659273
2709.5000000000,0.0702962168
2709.0000000000,0.0712883738
2708.5000000000,0.0718956461
2708.0000000000,0.0710125804
2707.5000000000,0.0714539216
2707.0000000000,0.0729462816
2706.5000000000,0.0757215268
2706.0000000000,0.0760555761
2705.5000000000,0.0789038876
2705.0000000000,0.0853289711
2704.5000000000,0.1075886694
2704.0000000000,0.2491201870
2703.5000000000,0.6474336825
2703.0000000000,0.2843584834
2702.5000000000,0.1329806749
2702.0000000000,0.2548658782
2701.5000000000,0.3580631581
2701.0000000000,0.1195192640
2700.5000000000,0.0800813736
2700.0000000000,0.0735001206
2699.5000000000,0.0713435504
2699.0000000000,0.0703512858
2698.5000000000,0.0695808606
2698.0000000000,0.0689214236
2697.5000000000,0.0683725450
2697.0000000000,0.0687566978
2696.5000000000,0.0685920254
2696.0000000000,0.0691960851
2695.5000000000,0.0698558785
2695.0000000000,0.0678790603
2694.5000000000,0.0676051088
2694.0000000000,0.0679886822
2693.5000000000,0.0704063609
2693.0000000000,0.0713987330
2692.5000000000,0.0690862027
2692.0000000000,0.0684274062
2691.5000000000,0.0677146717
2691.0000000000,0.0674408087
2690.5000000000,0.0697458535
2690.0000000000,0.0693059912
2689.5000000000,0.0679338683
2689.0000000000,0.0677146717
2688.5000000000,0.0673313048
2688.0000000000,0.0673313048
2687.5000000000,0.0672218245
2687.0000000000,0.0672218245
2686.5000000000,0.0673860538
2686.0000000000,0.0672765617
2685.5000000000,0.0674408087
2685.0000000000,0.0676051088
2684.5000000000,0.0676598873
2684.0000000000,0.0678790603
2683.5000000000,0.0678242582
2683.0000000000,0.0678242582
2682.5000000000,0.0682628404
2682.0000000000,0.0689763440
2681.5000000000,0.0728909309
2681.0000000000,0.0744985530
2680.5000000000,0.0718404095
2680.0000000000,0.0730570012
2679.5000000000,0.0763341182
2679.0000000000,0.0966849332
2678.5000000000,0.2962393029
2678.0000000000,0.3627386013
2677.5000000000,0.1190342044
2677.0000000000,0.1067597739
2676.5000000000,0.2800985144
2676.0000000000,0.1407004132
2675.5000000000,0.0780085815
2675.0000000000,0.0710677271
2674.5000000000,0.0698558785
2674.0000000000,0.0694159211
2673.5000000000,0.0706267208
2673.0000000000,0.0726142675
2672.5000000000,0.0696358523
2672.0000000000,0.0688665090
2671.5000000000,0.0685920254
2671.0000000000,0.0685920254
2670.5000000000,0.0695258748
2670.0000000000,0.0691960851
2669.5000000000,0.0691411409
2669.0000000000,0.0689214236
2668.5000000000,0.0686469103
2668.0000000000,0.0689763440
2667.5000000000,0.0694708950
2667.0000000000,0.0718404095
2666.5000000000,0.0720061371
2666.0000000000,0.0696358523
2665.5000000000,0.0693059912
2665.0000000000,0.0695808606
2664.5000000000,0.0702411536
2664.0000000000,0.0731123700
2663.5000000000,0.0727249148
2663.0000000000,0.0700760000
2662.5000000000,0.0700209607
2662.0000000000,0.0701310452
2661.5000000000,0.0704614419
2661.0000000000,0.0727249148
2660.5000000000,0.0713987330
2660.0000000000,0.0724483416
2659.5000000000,0.0719508886
2659.0000000000,0.0706818257
2658.5000000000,0.0710677271
2658.0000000000,0.0731123700
2657.5000000000,0.0723377545
2657.0000000000,0.0708471762
2656.5000000000,0.0718404095
2656.0000000000,0.0748317998
2655.5000000000,0.0730570012
2655.0000000000,0.0721719188
2654.5000000000,0.0723377545
2654.0000000000,0.0728909309
2653.5000000000,0.0751652651
2653.0000000000,0.1026941222
2652.5000000000,0.3024592325
2652.0000000000,0.1470001024
2651.5000000000,0.0818245643
2651.0000000000,0.1341031005
2650.5000000000,0.1601012253
2650.0000000000,0.0839695609
2649.5000000000,0.0763341182
2649.0000000000,0.0733893046
2648.5000000000,0.0727249148
2648.0000000000,0.0726142675
2647.5000000000,0.0728909309
2647.0000000000,0.0727249148
2646.5000000000,0.0726695881
2646.0000000000,0.0728909309
2645.5000000000,0.0731123700
2645.0000000000,0.0754433199
2644.5000000000,0.0741655244
2644.0000000000,0.0732785127
2643.5000000000,0.0738881670
2643.0000000000,0.0757771865
2642.5000000000,0.0761669746
2642.0000000000,0.0741100408
2641.5000000000,0.0737218252
2641.0000000000,0.0738327137
2640.5000000000,0.0739990918
2640.0000000000,0.0744430331
2639.5000000000,0.0769474482
2639.0000000000,0.0803621296
2638.5000000000,0.0762783976
2638.0000000000,0.0778408869
2637.5000000000,0.0769474482
2637.0000000000,0.0754989491
2636.5000000000,0.0762783976
2636.0000000000,0.0787918882
2635.5000000000,0.0765570617
2635.0000000000,0.0756658733
2634.5000000000,0.0754989491
2634.0000000000,0.0754433199
2633.5000000000,0.0757771865
2633.0000000000,0.0759998860
2632.5000000000,0.0758328522
2632.0000000000,0.0760555761
2631.5000000000,0.0761669746
2631.0000000000,0.0763341182
2630.5000000000,0.0768916604
2630.0000000000,0.0769474482
2629.5000000000,0.0771706608
2629.0000000000,0.0791839943
2628.5000000000,0.0782322603
2628.0000000000,0.0775615187
2627.5000000000,0.0778967789
2627.0000000000,0.0800252410
2626.5000000000,0.1401947383
2626.0000000000,0.1738861438
2625.5000000000,0.0886292903
2625.0000000000,0.0875457910
2624.5000000000,0.1331675739
2624.0000000000,0.0899439902
2623.5000000000,0.0816556071
2623.0000000000,0.0817682390
2622.5000000000,0.0835172304
2622.0000000000,0.0821626472
2621.5000000000,0.0804182995
2621.0000000000,0.0802498086
2620.5000000000,0.0810365771
2620.0000000000,0.0812053287
2619.5000000000,0.0802498086
2619.0000000000,0.0802498086
2618.5000000000,0.0801936574
2618.0000000000,0.0802498086
2617.5000000000,0.0804182995
2617.0000000000,0.0803621296
2616.5000000000,0.0804744755
2616.0000000000,0.0809803389
2615.5000000000,0.0811490720
2615.0000000000,0.0813178610
2614.5000000000,0.0813178610
2614.0000000000,0.0817119199
2613.5000000000,0.0822190162
2613.0000000000,0.0835172304
2612.5000000000,0.0825009549
2612.0000000000,0.0822190162
2611.5000000000,0.0825009549
2611.0000000000,0.0823881607
2610.5000000000,0.0827830501
2610.0000000000,0.0830088388
2609.5000000000,0.0832347279
2609.0000000000,0.0852155481
2608.5000000000,0.0867488974
2608.0000000000,0.0869764540
2607.5000000000,0.0857261511
2607.0000000000,0.0861804512
2606.5000000000,0.0861236415
2606.0000000000,0.0852155481
2605.5000000000,0.0854424195
2605.0000000000,0.0846488119
2604.5000000000,0.0848187664
2604.0000000000,0.0847054571
2603.5000000000,0.0851588460
2603.0000000000,0.0854424195
2602.5000000000,0.0853289711
2602.0000000000,0.0859532504
2601.5000000000,0.0871471882
2601.0000000000,0.0871471882
2600.5000000000,0.0866351574
2600.0000000000,0.0927562555
2599.5000000000,0.1411432915
2599.0000000000,0.0981951304
2598.5000000000,0.0879447065
2598.0000000000,0.1031051015
2597.5000000000,0.0970330425
2597.0000000000,0.0885722064
2596.5000000000,0.0879447065
2596.0000000000,0.0878306987
2595.5000000000,0.0880587398
2595.0000000000,0.0880587398
2594.5000000000,0.0889148057
2594.0000000000,0.0905739629
2593.5000000000,0.0900012282
2593.0000000000,0.0891433334
2592.5000000000,0.0889719280
2592.0000000000,0.0900584726
2591.5000000000,0.0914342761
2591.0000000000,0.0905739629
2590.5000000000,0.0900584726
2590.0000000000,0.0906885873
2589.5000000000,0.0906885873
2589.0000000000,0.0905166604
2588.5000000000,0.0905166604
2588.0000000000,0.0908032375
2587.5000000000,0.0907459092
2587.0000000000,0.0909752613
2586.5000000000,0.0914342761
2586.0000000000,0.0920086276
2585.5000000000,0.0919511633
2585.0000000000,0.0920086276
2584.5000000000,0.0918937054
2584.0000000000,0.0921810596
2583.5000000000,0.0924110599
2583.0000000000,0.0933321026
2582.5000000000,0.0931592800
2582.0000000000,0.0931592800
2581.5000000000,0.0936779240
2581.0000000000,0.0931592800
2580.5000000000,0.0933897232
2580.0000000000,0.0933897232
2579.5000000000,0.0943125413
2579.0000000000,0.0951213829
2578.5000000000,0.0941970974
2578.0000000000,0.0942548161
2577.5000000000,0.0945435077
2577.0000000000,0.0952370367
2576.5000000000,0.0950057553
2576.0000000000,0.0950635658
2575.5000000000,0.0953527169
2575.0000000000,0.0954684234
2574.5000000000,0.0958157008
2574.0000000000,0.0961632155
2573.5000000000,0.0959894285
2573.0000000000,0.0964529926
2572.5000000000,0.1110967895
2572.0000000000,0.1054599469
2571.5000000000,0.0970910839
2571.0000000000,0.1004104389
2570.5000000000,0.1014046302
2570.0000000000,0.0972652478
2569.5000000000,0.0972071865
2569.0000000000,0.0973233156
2568.5000000000,0.0974394713
2568.0000000000,0.0975556535
2567.5000000000,0.0978462252
2567.0000000000,0.0979625003
2566.5000000000,0.0982533046
2566.0000000000,0.0988936597
2565.5000000000,0.0992432845
2565.0000000000,0.0993015786
2564.5000000000,0.0998848879
2564.0000000000,0.0998265269
2563.5000000000,0.0993015786
2563.0000000000,0.0995931497
2562.5000000000,0.0997098249
2562.0000000000,0.0995348221
2561.5000000000,0.0997098249
2561.0000000000,0.0999432557
2560.5000000000,0.1000600113
2560.0000000000,0.1002351949
2559.5000000000,0.1004104389
2559.0000000000,0.1006441915
2558.5000000000,0.1008195765
2558.0000000000,0.1008780516
2557.5000000000,0.1011120192
2557.0000000000,0.1014046302
2556.5000000000,0.1015217218
2556.0000000000,0.1012875656
2555.5000000000,0.1018145686
2555.0000000000,0.1018145686
2554.5000000000,0.1018145686
2554.0000000000,0.1021075842
2553.5000000000,0.1024594258
2553.0000000000,0.1025180897
2552.5000000000,0.1025767604
2552.0000000000,0.1026354379
2551.5000000000,0.1025767604
2551.0000000000,0.1031638400
2550.5000000000,0.1032813373
2550.0000000000,0.1032813373
2549.5000000000,0.1035164133
2549.0000000000,0.1038692311
2548.5000000000,0.1036927916
2548.0000000000,0.1037515980
2547.5000000000,0.1040457318
2547.0000000000,0.1041045790
2546.5000000000,0.1044578052
2546.0000000000,0.1042222938
2545.5000000000,0.1043400359
2545.0000000000,0.1074109352
2544.5000000000,0.1081222449
2544.0000000000,0.1046934257
2543.5000000000,0.1055779758
2543.0000000000,0.1064640668
2542.5000000000,0.1052829548
2542.0000000000,0.1050470611
2541.5000000000,0.1054009427
2541.0000000000,0.1052829548
2540.5000000000,0.1054009427
2540.0000000000,0.1054599469
2539.5000000000,0.1056370005
2539.0000000000,0.1055189579
2538.5000000000,0.1057550705
2538.0000000000,0.1059322270
2537.5000000000,0.1058731680
2537.0000000000,0.1061094452
2536.5000000000,0.1061094452
2536.0000000000,0.1060503656
2535.5000000000,0.1061685316
2535.0000000000,0.1065231945
2534.5000000000,0.1067597739
2534.0000000000,0.1068781049
2533.5000000000,0.1067597739
2533.0000000000,0.1065823290
2532.5000000000,0.1066414704
2532.0000000000,0.1065823290
2531.5000000000,0.1069964634
2531.0000000000,0.1071148494
2530.5000000000,0.1072332630
2530.0000000000,0.1072924802
2529.5000000000,0.1070556530
2529.0000000000,0.1069372807
2528.5000000000,0.1069964634
2528.0000000000,0.1070556530
2527.5000000000,0.1071148494
2527.0000000000,0.1071148494
2526.5000000000,0.1072332630
2526.0000000000,0.1074701730
2525.5000000000,0.1077664657
2525.0000000000,0.1078257450
2524.5000000000,0.1074109352
2524.0000000000,0.1074109352
2523.5000000000,0.1075294177
2523.0000000000,0.1077071934
2522.5000000000,0.1075294177
2522.0000000000,0.1074109352
2521.5000000000,0.1075294177
2521.0000000000,0.1075886694
2520.5000000000,0.1075886694
2520.0000000000,0.1075294177
2519.5000000000,0.1075886694
2519.0000000000,0.1079443242
2518.5000000000,0.1077664657
2518.0000000000,0.1076479279
2517.5000000000,0.1075886694
2517.0000000000,0.1084189178
2516.5000000000,0.1087751539
2516.0000000000,0.1078850311
2515.5000000000,0.1080629311
2515.0000000000,0.1078257450
2514.5000000000,0.1077071934
2514.0000000000,0.1076479279
2513.5000000000,0.1076479279
2513.0000000000,0.1077664657
2512.5000000000,0.1075886694
2512.0000000000,0.1074701730
2511.5000000000,0.1074701730
2511.0000000000,0.1074109352
2510.5000000000,0.1072332630
2510.0000000000,0.1075886694
2509.5000000000,0.1072924802
2509.0000000000,0.1074109352
2508.5000000000,0.1073517042
2508.0000000000,0.1075294177
2507.5000000000,0.1077664657
2507.0000000000,0.1071148494
2506.5000000000,0.1071148494
2506.0000000000,0.1069372807
2505.5000000000,0.1069372807
2505.0000000000,0.1070556530
2504.5000000000,0.1070556530
2504.0000000000,0.1069964634
2503.5000000000,0.1067006187
2503.0000000000,0.1069372807
2502.5000000000,0.1066414704
2502.0000000000,0.1068189359
2501.5000000000,0.1064640668
2501.0000000000,0.1062867251
2500.5000000000,0.1062276249
